subscription_id,user_id,plan_type,billing_cycle,monthly_price,start_date,end_date,renewal_count,status,auto_renew
2761,2761,Free,,0,2025-01-10,,0,Active,No
2762,2762,Free,,0,2025-07-10,,0,Active,No
2763,2763,Free,,0,2025-07-18,,0,Active,No
2764,2764,Free,,0,2025-01-30,,0,Active,No
2765,2765,Free,,0,2025-06-11,,0,Active,No
2766,2766,Free,,0,2025-10-14,,0,Active,No
2767,2767,Basic,Annual,20,2025-01-01,2025-08-25,6,Cancelled,Yes
2768,2768,Pro,Monthly,50,2025-08-23,,9,Active,Yes
2769,2769,Basic,Monthly,20,2025-06-09,,7,Active,Yes
2770,2770,Basic,Monthly,20,2025-02-04,2025-04-01,2,Cancelled,No
2771,2771,Free,,0,2025-04-16,,0,Active,No
2772,2772,Free,,0,2025-06-07,,0,Active,No
2773,2773,Free,,0,2025-05-24,,0,Active,No
2774,2774,Basic,Monthly,20,2025-06-23,2026-03-17,7,Cancelled,No
2775,2775,Basic,Monthly,20,2025-11-18,,0,Active,Yes
2776,2776,Basic,Monthly,20,2025-11-03,,3,Active,Yes
2777,2777,Free,,0,2025-01-04,,0,Active,No
2778,2778,Free,,0,2025-02-18,,0,Active,No
2779,2779,Pro,Monthly,50,2025-08-21,,4,Active,No
2780,2780,Free,,0,2025-03-14,,0,Active,No
2781,2781,Basic,Monthly,20,2025-10-08,,6,Active,No
2782,2782,Free,,0,2025-05-13,,0,Active,No
2783,2783,Pro,Monthly,50,2025-11-15,,7,Active,No
2784,2784,Basic,Monthly,20,2025-03-22,,2,Active,Yes
2785,2785,Free,,0,2025-08-04,,0,Active,No
2786,2786,Basic,Annual,20,2025-04-16,,2,Active,Yes
2787,2787,Free,,0,2025-08-22,,0,Active,No
2788,2788,Free,,0,2025-07-22,,0,Active,No
2789,2789,Basic,Monthly,20,2025-11-07,2026-07-08,10,Cancelled,Yes
2790,2790,Basic,Annual,20,2025-08-31,2026-02-02,8,Cancelled,Yes
2791,2791,Free,,0,2025-09-02,,0,Active,No
2792,2792,Free,,0,2025-01-22,,0,Active,No
2793,2793,Basic,Monthly,20,2025-09-04,2026-01-30,3,Cancelled,Yes
2794,2794,Basic,Monthly,20,2025-10-01,,1,Active,Yes
2795,2795,Free,,0,2025-02-05,2025-08-30,0,Cancelled,No
2796,2796,Pro,Annual,50,2025-07-08,2025-12-27,6,Cancelled,Yes
2797,2797,Basic,Monthly,20,2025-07-16,2025-09-16,7,Cancelled,Yes
2798,2798,Free,,0,2025-06-30,2025-10-01,0,Cancelled,No
2799,2799,Basic,Annual,20,2025-07-28,,2,Active,Yes
2800,2800,Basic,Monthly,20,2025-10-22,,9,Active,Yes
2801,2801,Pro,Annual,50,2025-12-22,,0,Active,Yes
2802,2802,Free,,0,2025-01-08,,0,Active,No
2803,2803,Free,,0,2025-10-20,,0,Active,No
2804,2804,Free,,0,2025-03-26,,0,Active,No
2805,2805,Basic,Monthly,20,2025-09-07,,9,Active,Yes
2806,2806,Free,,0,2025-04-08,2025-09-23,0,Cancelled,No
2807,2807,Free,,0,2025-12-28,,0,Active,No
2808,2808,Free,,0,2025-07-26,,0,Active,No
2809,2809,Free,,0,2025-02-04,,0,Active,No
2810,2810,Free,,0,2025-07-08,,0,Active,No
2811,2811,Free,,0,2025-02-18,,0,Active,No
2812,2812,Free,,0,2025-01-05,,0,Active,No
2813,2813,Free,,0,2025-09-02,2026-02-24,0,Cancelled,No
2814,2814,Free,,0,2025-12-14,,0,Active,No
2815,2815,Basic,Monthly,20,2025-06-13,,8,Active,Yes
2816,2816,Free,,0,2025-02-28,,0,Active,No
2817,2817,Basic,Monthly,20,2025-01-16,,5,Active,No
2818,2818,Free,,0,2025-11-02,,0,Active,No
2819,2819,Free,,0,2025-07-08,,0,Active,No
2820,2820,Free,,0,2025-04-16,2025-07-20,0,Cancelled,No
2821,2821,Free,,0,2025-09-28,2026-07-04,0,Cancelled,No
2822,2822,Free,,0,2025-05-05,,0,Active,No
2823,2823,Basic,Monthly,20,2025-04-19,,2,Active,Yes
2824,2824,Free,,0,2025-12-06,,0,Active,No
2825,2825,Free,,0,2025-04-16,,0,Active,No
2826,2826,Free,,0,2025-11-09,,0,Active,No
2827,2827,Free,,0,2025-12-06,,0,Active,No
2828,2828,Free,,0,2025-12-17,,0,Active,No
2829,2829,Basic,Monthly,20,2025-04-18,,9,Active,No
2830,2830,Free,,0,2025-08-22,,0,Active,No
2831,2831,Free,,0,2025-07-25,,0,Active,No
2832,2832,Free,,0,2025-12-30,,0,Active,No
2833,2833,Basic,Monthly,20,2025-01-05,,6,Active,Yes
2834,2834,Basic,Monthly,20,2025-09-20,2026-05-23,5,Cancelled,Yes
2835,2835,Pro,Annual,50,2025-04-21,,3,Active,Yes
2836,2836,Pro,Monthly,50,2025-07-09,2026-02-01,0,Cancelled,Yes
2837,2837,Pro,Monthly,50,2025-04-05,,2,Active,Yes
2838,2838,Free,,0,2025-03-17,,0,Active,No
2839,2839,Pro,Monthly,50,2025-03-08,2025-07-19,4,Cancelled,No
2840,2840,Free,,0,2025-05-20,,0,Active,No
2841,2841,Basic,Monthly,20,2025-02-26,,0,Active,Yes
2842,2842,Pro,Monthly,50,2025-09-26,,6,Active,Yes
2843,2843,Basic,Monthly,20,2025-01-13,,7,Active,No
2844,2844,Basic,Monthly,20,2025-12-11,,0,Active,Yes
2845,2845,Basic,Annual,20,2025-09-06,2026-05-14,3,Cancelled,No
2846,2846,Basic,Monthly,20,2025-11-12,,1,Active,Yes
2847,2847,Free,,0,2025-11-04,,0,Active,No
2848,2848,Pro,Monthly,50,2025-01-19,2025-03-12,2,Cancelled,Yes
2849,2849,Free,,0,2025-09-28,,0,Active,No
2850,2850,Pro,Monthly,50,2025-06-03,,2,Active,No
2851,2851,Pro,Monthly,50,2025-06-25,,2,Active,Yes
2852,2852,Basic,Monthly,20,2025-10-15,,4,Active,Yes
2853,2853,Pro,Monthly,50,2025-04-04,,9,Active,Yes
2854,2854,Basic,Monthly,20,2025-11-29,,1,Active,Yes
2855,2855,Pro,Monthly,50,2025-07-17,,5,Active,Yes
2856,2856,Free,,0,2025-04-07,2025-09-02,0,Cancelled,No
2857,2857,Basic,Monthly,20,2025-09-16,,4,Active,Yes
2858,2858,Free,,0,2025-04-08,,0,Active,No
2859,2859,Free,,0,2025-01-26,,0,Active,No
2860,2860,Free,,0,2025-08-17,,0,Active,No
2861,2861,Free,,0,2025-03-18,,0,Active,No
2862,2862,Free,,0,2025-02-03,2025-09-22,0,Cancelled,No
2863,2863,Basic,Monthly,20,2025-07-05,2026-03-12,7,Cancelled,No
2864,2864,Basic,Monthly,20,2025-05-05,,7,Active,Yes
2865,2865,Free,,0,2025-04-17,,0,Active,No
2866,2866,Free,,0,2025-05-08,,0,Active,No
2867,2867,Basic,Monthly,20,2025-02-08,,1,Active,Yes
2868,2868,Free,,0,2025-03-26,,0,Active,No
2869,2869,Free,,0,2025-05-31,,0,Active,No
2870,2870,Free,,0,2025-05-04,,0,Active,No
2871,2871,Free,,0,2025-12-31,,0,Active,No
2872,2872,Free,,0,2025-01-07,,0,Active,No
2873,2873,Free,,0,2025-08-16,,0,Active,No
2874,2874,Basic,Monthly,20,2025-04-09,,3,Active,Yes
2875,2875,Free,,0,2025-09-11,2026-05-20,0,Cancelled,No
2876,2876,Free,,0,2025-07-07,,0,Active,No
2877,2877,Free,,0,2025-01-13,,0,Active,No
2878,2878,Free,,0,2025-10-05,,0,Active,No
2879,2879,Free,,0,2025-03-07,2025-07-09,0,Cancelled,No
2880,2880,Basic,Monthly,20,2025-01-31,,10,Active,Yes
2881,2881,Free,,0,2025-06-04,,0,Active,No
2882,2882,Basic,Monthly,20,2025-08-13,,10,Active,Yes
2883,2883,Free,,0,2025-02-27,2025-11-16,0,Cancelled,No
2884,2884,Basic,Monthly,20,2025-08-01,,10,Active,Yes
2885,2885,Free,,0,2025-05-21,2025-07-29,0,Cancelled,No
2886,2886,Free,,0,2025-08-25,,0,Active,No
2887,2887,Free,,0,2025-01-31,2025-05-22,0,Cancelled,No
2888,2888,Free,,0,2025-03-25,,0,Active,No
2889,2889,Free,,0,2025-03-28,,0,Active,No
2890,2890,Free,,0,2025-03-23,,0,Active,No
2891,2891,Free,,0,2025-08-31,,0,Active,No
2892,2892,Free,,0,2025-10-23,,0,Active,No
2893,2893,Basic,Monthly,20,2025-04-12,,7,Active,Yes
2894,2894,Basic,Monthly,20,2025-11-28,,6,Active,Yes
2895,2895,Basic,Monthly,20,2025-12-31,,1,Active,Yes
2896,2896,Pro,Monthly,50,2025-12-10,,3,Active,Yes
2897,2897,Pro,Monthly,50,2025-10-18,,10,Active,Yes
2898,2898,Free,,0,2025-12-11,2026-02-19,0,Cancelled,No
2899,2899,Free,,0,2025-01-13,,0,Active,No
2900,2900,Free,,0,2025-06-14,,0,Active,No
2901,2901,Free,,0,2025-07-05,,0,Active,No
2902,2902,Free,,0,2025-05-06,,0,Active,No
2903,2903,Free,,0,2025-08-25,2025-11-15,0,Cancelled,No
2904,2904,Basic,Annual,20,2025-05-05,2026-01-11,5,Cancelled,No
2905,2905,Pro,Monthly,50,2025-08-13,,4,Active,No
2906,2906,Basic,Monthly,20,2025-03-08,,6,Active,No
2907,2907,Basic,Annual,20,2025-08-10,,9,Active,No
2908,2908,Free,,0,2025-01-08,,0,Active,No
2909,2909,Basic,Monthly,20,2025-03-17,,9,Active,Yes
2910,2910,Free,,0,2025-12-26,,0,Active,No
2911,2911,Free,,0,2025-11-03,,0,Active,No
2912,2912,Basic,Annual,20,2025-08-16,2025-12-02,3,Cancelled,Yes
2913,2913,Free,,0,2025-02-22,,0,Active,No
2914,2914,Free,,0,2025-02-01,,0,Active,No
2915,2915,Free,,0,2025-10-05,,0,Active,No
2916,2916,Basic,Monthly,20,2025-08-26,,0,Active,Yes
2917,2917,Basic,Annual,20,2025-09-18,,0,Active,Yes
2918,2918,Pro,Monthly,50,2025-10-13,2026-02-01,4,Cancelled,Yes
2919,2919,Free,,0,2025-04-17,,0,Active,No
2920,2920,Basic,Annual,20,2025-08-18,,4,Active,Yes
2921,2921,Free,,0,2025-12-21,,0,Active,No
2922,2922,Basic,Annual,20,2025-06-03,,2,Active,Yes
2923,2923,Basic,Monthly,20,2025-06-03,,8,Active,Yes
2924,2924,Free,,0,2025-05-01,,0,Active,No
2925,2925,Free,,0,2025-09-04,,0,Active,No
2926,2926,Basic,Monthly,20,2025-01-20,,2,Active,Yes
2927,2927,Free,,0,2025-01-21,,0,Active,No
2928,2928,Free,,0,2025-01-31,,0,Active,No
2929,2929,Free,,0,2025-04-22,2025-08-10,0,Cancelled,No
2930,2930,Free,,0,2025-01-03,,0,Active,No
2931,2931,Free,,0,2025-02-21,,0,Active,No
2932,2932,Free,,0,2025-09-29,,0,Active,No
2933,2933,Basic,Monthly,20,2025-11-29,,10,Active,Yes
2934,2934,Free,,0,2025-04-15,,0,Active,No
2935,2935,Basic,Monthly,20,2025-11-09,,3,Active,Yes
2936,2936,Basic,Annual,20,2025-10-03,,1,Active,Yes
2937,2937,Free,,0,2025-09-08,2026-01-24,0,Cancelled,No
2938,2938,Free,,0,2025-01-08,,0,Active,No
2939,2939,Free,,0,2025-11-13,,0,Active,No
2940,2940,Free,,0,2025-06-03,2025-07-26,0,Cancelled,No
2941,2941,Pro,Annual,50,2025-07-20,,7,Active,Yes
2942,2942,Free,,0,2025-10-20,2026-05-25,0,Cancelled,No
2943,2943,Basic,Monthly,20,2025-06-14,,10,Active,No
2944,2944,Free,,0,2025-06-14,2025-09-22,0,Cancelled,No
2945,2945,Free,,0,2025-04-15,,0,Active,No
2946,2946,Free,,0,2025-07-11,,0,Active,No
2947,2947,Free,,0,2025-02-12,,0,Active,No
2948,2948,Pro,Monthly,50,2025-07-07,,0,Active,No
2949,2949,Free,,0,2025-10-17,,0,Active,No
2950,2950,Basic,Monthly,20,2025-04-03,2025-11-21,1,Cancelled,No
2951,2951,Free,,0,2025-02-21,,0,Active,No
2952,2952,Pro,Monthly,50,2025-08-06,2026-01-23,3,Cancelled,Yes
2953,2953,Free,,0,2025-09-27,,0,Active,No
2954,2954,Free,,0,2025-11-04,,0,Active,No
2955,2955,Free,,0,2025-04-13,,0,Active,No
2956,2956,Free,,0,2025-04-04,,0,Active,No
2957,2957,Free,,0,2025-04-02,,0,Active,No
2958,2958,Free,,0,2025-12-10,,0,Active,No
2959,2959,Free,,0,2025-11-01,2026-05-24,0,Cancelled,No
2960,2960,Free,,0,2025-11-18,,0,Active,No
2961,2961,Pro,Monthly,50,2025-10-19,,6,Active,Yes
2962,2962,Free,,0,2025-03-23,,0,Active,No
2963,2963,Free,,0,2025-03-27,,0,Active,No
2964,2964,Free,,0,2025-09-17,2026-01-06,0,Cancelled,No
2965,2965,Free,,0,2025-08-16,,0,Active,No
2966,2966,Pro,Monthly,50,2025-07-12,,8,Active,Yes
2967,2967,Free,,0,2025-11-26,,0,Active,No
2968,2968,Basic,Monthly,20,2025-12-24,,7,Active,Yes
2969,2969,Basic,Monthly,20,2025-01-09,,6,Active,Yes
2970,2970,Basic,Annual,20,2025-07-05,,4,Active,Yes
2971,2971,Free,,0,2025-06-25,,0,Active,No
2972,2972,Pro,Annual,50,2025-10-30,,2,Active,Yes
2973,2973,Free,,0,2025-03-14,2025-07-15,0,Cancelled,No
2974,2974,Basic,Monthly,20,2025-10-07,,7,Active,Yes
2975,2975,Basic,Monthly,20,2025-08-02,,9,Active,Yes
2976,2976,Basic,Monthly,20,2025-02-18,2025-05-01,0,Cancelled,Yes
2977,2977,Free,,0,2025-03-18,2025-08-20,0,Cancelled,No
2978,2978,Free,,0,2025-03-02,,0,Active,No
2979,2979,Pro,Monthly,50,2025-08-23,,9,Active,Yes
2980,2980,Pro,Monthly,50,2025-02-18,,10,Active,No
2981,2981,Free,,0,2025-02-06,,0,Active,No
2982,2982,Pro,Annual,50,2025-12-07,2026-03-23,3,Cancelled,Yes
2983,2983,Basic,Annual,20,2025-09-15,,4,Active,Yes
2984,2984,Pro,Monthly,50,2025-10-02,,0,Active,Yes
2985,2985,Basic,Monthly,20,2025-12-05,,9,Active,No
2986,2986,Free,,0,2025-08-13,,0,Active,No
2987,2987,Basic,Monthly,20,2025-10-14,,5,Active,Yes
2988,2988,Basic,Annual,20,2025-11-13,,10,Active,No
2989,2989,Free,,0,2025-10-28,,0,Active,No
2990,2990,Free,,0,2025-07-19,,0,Active,No
2991,2991,Free,,0,2025-09-18,,0,Active,No
2992,2992,Pro,Monthly,50,2025-02-05,,4,Active,Yes
2993,2993,Free,,0,2025-08-21,,0,Active,No
2994,2994,Basic,Monthly,20,2025-04-29,,2,Active,No
2995,2995,Free,,0,2025-12-03,2026-09-26,0,Cancelled,No
2996,2996,Free,,0,2025-09-07,,0,Active,No
2997,2997,Free,,0,2025-02-16,,0,Active,No
2998,2998,Free,,0,2025-10-10,,0,Active,No
2999,2999,Free,,0,2025-04-22,,0,Active,No
3000,3000,Basic,Annual,20,2025-11-03,,4,Active,Yes
