payment_id,subscription_id,user_id,payment_date,amount,payment_method,payment_status,invoice_number
4979,2490,2490,2025-09-18,20,Bank Transfer,Success,INV-004979
1178,616,616,2025-09-18,20,UPI,Success,INV-001178
5591,2829,2829,2025-09-18,20,Bank Transfer,Success,INV-005591
1993,981,981,2025-09-18,20,PayPal,Success,INV-001993
852,464,464,2025-09-18,20,UPI,Success,INV-000852
293,149,149,2025-09-18,20,PayPal,Success,INV-000293
2356,1131,1131,2025-09-18,20,Credit Card,Success,INV-002356
3434,1689,1689,2025-09-19,20,Credit Card,Failed,INV-003434
3562,1763,1763,2025-09-19,20,PayPal,Success,INV-003562
3541,1753,1753,2025-09-19,20,Credit Card,Success,INV-003541
1921,940,940,2025-09-19,240,Bank Transfer,Success,INV-001921
2762,1361,1361,2025-09-19,20,Bank Transfer,Success,INV-002762
3792,1859,1859,2025-09-19,20,PayPal,Success,INV-003792
2896,1414,1414,2025-09-19,20,UPI,Success,INV-002896
1969,972,972,2025-09-19,20,Credit Card,Success,INV-001969
3749,1839,1839,2025-09-19,20,Bank Transfer,Success,INV-003749
5265,2657,2657,2025-09-19,20,Bank Transfer,Success,INV-005265
2709,1337,1337,2025-09-19,50,PayPal,Success,INV-002709
1565,795,795,2025-09-19,20,Credit Card,Success,INV-001565
1148,603,603,2025-09-19,20,Credit Card,Success,INV-001148
1286,661,661,2025-09-19,50,PayPal,Failed,INV-001286
34,10,10,2025-09-19,50,Credit Card,Success,INV-000034
2834,1389,1389,2025-09-19,20,PayPal,Success,INV-002834
3304,1623,1623,2025-09-19,50,PayPal,Success,INV-003304
731,396,396,2025-09-19,20,Bank Transfer,Success,INV-000731
804,447,447,2025-09-19,20,Credit Card,Success,INV-000804
5067,2553,2553,2025-09-19,50,Credit Card,Success,INV-005067
2424,1176,1176,2025-09-19,20,UPI,Success,INV-002424
2810,1379,1379,2025-09-19,20,UPI,Success,INV-002810
3592,1779,1779,2025-09-19,20,UPI,Success,INV-003592
4412,2191,2191,2025-09-19,50,Credit Card,Success,INV-004412
5582,2823,2823,2025-09-19,20,PayPal,Success,INV-005582
3582,1776,1776,2025-09-19,50,UPI,Success,INV-003582
192,87,87,2025-09-19,20,UPI,Success,INV-000192
3527,1746,1746,2025-09-19,20,PayPal,Success,INV-003527
378,206,206,2025-09-20,20,PayPal,Success,INV-000378
2005,985,985,2025-09-20,20,Credit Card,Failed,INV-002005
4765,2391,2391,2025-09-20,20,Credit Card,Success,INV-004765
309,161,161,2025-09-20,20,Credit Card,Success,INV-000309
3551,1755,1755,2025-09-20,20,UPI,Success,INV-003551
5251,2652,2652,2025-09-20,20,Credit Card,Success,INV-005251
2553,1259,1259,2025-09-20,50,PayPal,Success,INV-002553
444,262,262,2025-09-20,20,Bank Transfer,Success,INV-000444
863,465,465,2025-09-20,20,Credit Card,Success,INV-000863
5255,2655,2655,2025-09-20,50,PayPal,Success,INV-005255
2049,1008,1008,2025-09-20,50,PayPal,Success,INV-002049
2634,1298,1298,2025-09-20,20,PayPal,Success,INV-002634
4693,2362,2362,2025-09-20,20,UPI,Success,INV-004693
1404,715,715,2025-09-20,20,PayPal,Success,INV-001404
3075,1523,1523,2025-09-20,20,PayPal,Success,INV-003075
3375,1667,1667,2025-09-20,20,UPI,Success,INV-003375
5607,2834,2834,2025-09-20,20,PayPal,Success,INV-005607
4754,2389,2389,2025-09-20,20,Credit Card,Success,INV-004754
3832,1884,1884,2025-09-20,20,Credit Card,Success,INV-003832
474,274,274,2025-09-20,20,UPI,Success,INV-000474
2180,1056,1056,2025-09-20,50,PayPal,Success,INV-002180
277,133,133,2025-09-20,20,UPI,Success,INV-000277
5829,2926,2926,2025-09-20,20,Credit Card,Success,INV-005829
2196,1060,1060,2025-09-20,20,Credit Card,Success,INV-002196
1306,675,675,2025-09-21,20,Credit Card,Success,INV-001306
5463,2746,2746,2025-09-21,20,UPI,Success,INV-005463
4814,2417,2417,2025-09-21,20,Credit Card,Success,INV-004814
4418,2200,2200,2025-09-21,20,UPI,Success,INV-004418
518,287,287,2025-09-21,20,UPI,Success,INV-000518
1840,901,901,2025-09-21,20,Bank Transfer,Success,INV-001840
5051,2537,2537,2025-09-21,20,UPI,Success,INV-005051
708,380,380,2025-09-21,50,PayPal,Success,INV-000708
1237,635,635,2025-09-21,20,Bank Transfer,Success,INV-001237
1416,718,718,2025-09-21,20,Bank Transfer,Failed,INV-001416
3174,1567,1567,2025-09-21,20,UPI,Success,INV-003174
1397,713,713,2025-09-21,240,Credit Card,Success,INV-001397
5093,2570,2570,2025-09-21,20,Credit Card,Success,INV-005093
3980,1965,1965,2025-09-21,50,UPI,Success,INV-003980
1643,831,831,2025-09-21,50,Credit Card,Failed,INV-001643
5515,2779,2779,2025-09-21,50,Credit Card,Success,INV-005515
660,363,363,2025-09-21,20,Credit Card,Failed,INV-000660
787,439,439,2025-09-21,50,Credit Card,Success,INV-000787
3811,1869,1869,2025-09-22,20,Bank Transfer,Success,INV-003811
231,103,103,2025-09-22,240,UPI,Success,INV-000231
2526,1243,1243,2025-09-22,50,Bank Transfer,Success,INV-002526
4291,2123,2123,2025-09-22,20,UPI,Success,INV-004291
4328,2154,2154,2025-09-22,20,PayPal,Failed,INV-004328
3620,1788,1788,2025-09-22,20,Bank Transfer,Success,INV-003620
5287,2666,2666,2025-09-22,20,Bank Transfer,Success,INV-005287
5056,2540,2540,2025-09-22,240,PayPal,Success,INV-005056
169,76,76,2025-09-22,50,PayPal,Success,INV-000169
2665,1308,1308,2025-09-22,50,UPI,Success,INV-002665
4948,2478,2478,2025-09-22,50,UPI,Success,INV-004948
3450,1696,1696,2025-09-22,20,UPI,Success,INV-003450
2121,1037,1037,2025-09-22,20,PayPal,Success,INV-002121
1005,523,523,2025-09-22,50,Bank Transfer,Success,INV-001005
4848,2440,2440,2025-09-22,50,Bank Transfer,Success,INV-004848
739,400,400,2025-09-22,20,PayPal,Success,INV-000739
338,173,173,2025-09-22,20,PayPal,Success,INV-000338
3748,1835,1835,2025-09-22,20,Credit Card,Success,INV-003748
5530,2784,2784,2025-09-22,20,Credit Card,Success,INV-005530
2225,1072,1072,2025-09-22,20,PayPal,Success,INV-002225
70,23,23,2025-09-22,20,PayPal,Success,INV-000070
1254,646,646,2025-09-22,20,UPI,Success,INV-001254
1836,899,899,2025-09-22,50,Credit Card,Success,INV-001836
251,108,108,2025-09-22,20,PayPal,Success,INV-000251
3289,1618,1618,2025-09-22,50,UPI,Success,INV-003289
1544,788,788,2025-09-23,600,PayPal,Success,INV-001544
1776,883,883,2025-09-23,20,PayPal,Success,INV-001776
1029,544,544,2025-09-23,50,UPI,Success,INV-001029
2487,1214,1214,2025-09-23,20,UPI,Success,INV-002487
3672,1815,1815,2025-09-23,20,Credit Card,Success,INV-003672
1350,692,692,2025-09-23,20,UPI,Success,INV-001350
3316,1625,1625,2025-09-23,20,Bank Transfer,Success,INV-003316
882,471,471,2025-09-23,20,PayPal,Success,INV-000882
2902,1421,1421,2025-09-23,20,UPI,Success,INV-002902
5398,2715,2715,2025-09-23,20,UPI,Success,INV-005398
2940,1445,1445,2025-09-23,50,PayPal,Success,INV-002940
5901,2979,2979,2025-09-23,50,Credit Card,Success,INV-005901
4802,2415,2415,2025-09-23,20,PayPal,Success,INV-004802
4787,2399,2399,2025-09-23,20,UPI,Success,INV-004787
3339,1631,1631,2025-09-23,50,UPI,Failed,INV-003339
5490,2768,2768,2025-09-23,50,Bank Transfer,Failed,INV-005490
2039,1004,1004,2025-09-23,20,Credit Card,Success,INV-002039
630,342,342,2025-09-23,50,UPI,Success,INV-000630
4969,2486,2486,2025-09-23,50,PayPal,Success,INV-004969
4199,2068,2068,2025-09-23,50,UPI,Success,INV-004199
5506,2774,2774,2025-09-23,20,PayPal,Success,INV-005506
1482,753,753,2025-09-24,50,UPI,Success,INV-001482
4828,2430,2430,2025-09-24,20,PayPal,Success,INV-004828
1384,705,705,2025-09-24,20,UPI,Success,INV-001384
3891,1927,1927,2025-09-24,50,PayPal,Success,INV-003891
4860,2443,2443,2025-09-24,240,UPI,Success,INV-004860
1685,854,854,2025-09-24,20,Credit Card,Success,INV-001685
3466,1707,1707,2025-09-24,600,UPI,Success,INV-003466
5143,2598,2598,2025-09-24,20,PayPal,Failed,INV-005143
2736,1343,1343,2025-09-24,20,UPI,Success,INV-002736
1708,856,856,2025-09-24,50,Bank Transfer,Success,INV-001708
1520,764,764,2025-09-24,50,UPI,Success,INV-001520
2160,1052,1052,2025-09-24,50,PayPal,Success,INV-002160
1696,855,855,2025-09-25,20,UPI,Success,INV-001696
3509,1740,1740,2025-09-25,20,Bank Transfer,Success,INV-003509
4204,2071,2071,2025-09-25,50,Credit Card,Success,INV-004204
872,469,469,2025-09-25,50,PayPal,Success,INV-000872
5675,2851,2851,2025-09-25,50,UPI,Success,INV-005675
3162,1566,1566,2025-09-25,50,PayPal,Success,INV-003162
1366,701,701,2025-09-25,20,UPI,Success,INV-001366
4171,2062,2062,2025-09-25,50,Credit Card,Success,INV-004171
4600,2315,2315,2025-09-25,50,PayPal,Success,INV-004600
3483,1722,1722,2025-09-25,20,Credit Card,Success,INV-003483
1647,834,834,2025-09-25,50,Credit Card,Success,INV-001647
3927,1936,1936,2025-09-25,20,Bank Transfer,Success,INV-003927
2547,1252,1252,2025-09-25,20,PayPal,Success,INV-002547
4797,2405,2405,2025-09-25,20,Bank Transfer,Success,INV-004797
3039,1499,1499,2025-09-26,20,PayPal,Success,INV-003039
4010,1968,1968,2025-09-26,20,Bank Transfer,Success,INV-004010
2011,991,991,2025-09-26,50,UPI,Success,INV-002011
1356,697,697,2025-09-26,50,PayPal,Success,INV-001356
4210,2078,2078,2025-09-26,240,Bank Transfer,Success,INV-004210
86,28,28,2025-09-26,20,Bank Transfer,Success,INV-000086
4107,2033,2033,2025-09-26,50,PayPal,Success,INV-004107
5804,2916,2916,2025-09-26,20,PayPal,Success,INV-005804
4285,2112,2112,2025-09-26,20,Bank Transfer,Success,INV-004285
936,498,498,2025-09-26,20,Credit Card,Success,INV-000936
4890,2460,2460,2025-09-26,20,UPI,Success,INV-004890
3003,1485,1485,2025-09-26,240,Bank Transfer,Success,INV-003003
2744,1347,1347,2025-09-26,20,UPI,Success,INV-002744
3086,1529,1529,2025-09-26,20,PayPal,Failed,INV-003086
1539,770,770,2025-09-26,240,PayPal,Success,INV-001539
4460,2220,2220,2025-09-26,20,PayPal,Success,INV-004460
5639,2841,2841,2025-09-26,20,Bank Transfer,Success,INV-005639
1207,623,623,2025-09-26,20,Credit Card,Success,INV-001207
2517,1231,1231,2025-09-26,20,PayPal,Success,INV-002517
5643,2842,2842,2025-09-26,50,Credit Card,Success,INV-005643
4614,2318,2318,2025-09-26,20,Bank Transfer,Success,INV-004614
3521,1741,1741,2025-09-27,20,UPI,Success,INV-003521
5043,2535,2535,2025-09-27,50,Bank Transfer,Success,INV-005043
3111,1547,1547,2025-09-27,20,PayPal,Success,INV-003111
2330,1120,1120,2025-09-27,20,Credit Card,Success,INV-002330
3707,1830,1830,2025-09-27,20,Credit Card,Success,INV-003707
3353,1642,1642,2025-09-27,50,UPI,Success,INV-003353
437,255,255,2025-09-27,20,Bank Transfer,Success,INV-000437
4884,2458,2458,2025-09-27,50,Credit Card,Success,INV-004884
3467,1710,1710,2025-09-27,50,PayPal,Failed,INV-003467
245,107,107,2025-09-27,20,Credit Card,Success,INV-000245
2929,1443,1443,2025-09-27,20,PayPal,Success,INV-002929
2648,1302,1302,2025-09-27,20,Credit Card,Success,INV-002648
2582,1270,1270,2025-09-27,20,PayPal,Success,INV-002582
3950,1941,1941,2025-09-27,50,PayPal,Success,INV-003950
3991,1966,1966,2025-09-27,20,PayPal,Success,INV-003991
535,291,291,2025-09-27,20,PayPal,Success,INV-000535
4165,2055,2055,2025-09-27,50,Credit Card,Success,INV-004165
546,298,298,2025-09-27,50,PayPal,Success,INV-000546
5367,2706,2706,2025-09-27,20,Bank Transfer,Success,INV-005367
5404,2719,2719,2025-09-27,50,PayPal,Success,INV-005404
5172,2609,2609,2025-09-28,20,Credit Card,Success,INV-005172
1981,978,978,2025-09-28,20,UPI,Success,INV-001981
2789,1369,1369,2025-09-28,20,Bank Transfer,Success,INV-002789
4370,2179,2179,2025-09-28,50,UPI,Success,INV-004370
1053,561,561,2025-09-28,20,UPI,Success,INV-001053
3857,1910,1910,2025-09-28,20,PayPal,Success,INV-003857
4128,2040,2040,2025-09-28,20,UPI,Success,INV-004128
3138,1563,1563,2025-09-28,20,Credit Card,Success,INV-003138
186,84,84,2025-09-28,50,Credit Card,Success,INV-000186
4068,2013,2013,2025-09-28,50,Bank Transfer,Success,INV-004068
4820,2420,2420,2025-09-28,20,Credit Card,Success,INV-004820
5745,2880,2880,2025-09-28,20,Credit Card,Success,INV-005745
1102,576,576,2025-09-28,20,Credit Card,Success,INV-001102
4393,2185,2185,2025-09-28,50,PayPal,Success,INV-004393
4856,2441,2441,2025-09-28,20,Credit Card,Success,INV-004856
824,456,456,2025-09-28,50,Bank Transfer,Success,INV-000824
462,264,264,2025-09-28,50,UPI,Success,INV-000462
5155,2600,2600,2025-09-28,20,Credit Card,Success,INV-005155
3867,1918,1918,2025-09-28,50,UPI,Success,INV-003867
4725,2371,2371,2025-09-28,20,Credit Card,Success,INV-004725
1754,869,869,2025-09-28,20,Bank Transfer,Success,INV-001754
2170,1053,1053,2025-09-28,50,UPI,Success,INV-002170
4218,2080,2080,2025-09-28,50,Bank Transfer,Success,INV-004218
3272,1614,1614,2025-09-28,20,PayPal,Success,INV-003272
924,492,492,2025-09-28,20,Bank Transfer,Success,INV-000924
4307,2135,2135,2025-09-28,50,PayPal,Success,INV-004307
4870,2446,2446,2025-09-28,50,PayPal,Success,INV-004870
1788,885,885,2025-09-28,20,Bank Transfer,Success,INV-001788
331,172,172,2025-09-28,20,PayPal,Success,INV-000331
1889,916,916,2025-09-28,20,Credit Card,Success,INV-001889
975,514,514,2025-09-29,20,Credit Card,Success,INV-000975
3574,1772,1772,2025-09-29,50,PayPal,Failed,INV-003574
5942,2994,2994,2025-09-29,20,PayPal,Success,INV-005942
3901,1928,1928,2025-09-29,50,Credit Card,Success,INV-003901
2609,1287,1287,2025-09-29,50,PayPal,Success,INV-002609
5432,2733,2733,2025-09-29,50,Bank Transfer,Success,INV-005432
5427,2726,2726,2025-09-29,20,Bank Transfer,Success,INV-005427
5474,2753,2753,2025-09-29,50,Bank Transfer,Success,INV-005474
775,438,438,2025-09-29,50,UPI,Success,INV-000775
4445,2214,2214,2025-09-29,20,Bank Transfer,Success,INV-004445
2883,1409,1409,2025-09-29,50,Credit Card,Success,INV-002883
4081,2024,2024,2025-09-29,50,PayPal,Success,INV-004081
4000,1967,1967,2025-09-30,50,UPI,Success,INV-004000
3298,1620,1620,2025-09-30,50,Bank Transfer,Success,INV-003298
4271,2101,2101,2025-09-30,50,UPI,Success,INV-004271
26,9,9,2025-09-30,20,PayPal,Success,INV-000026
1606,809,809,2025-09-30,20,Credit Card,Success,INV-001606
1677,851,851,2025-09-30,20,Bank Transfer,Success,INV-001677
3234,1599,1599,2025-09-30,50,UPI,Success,INV-003234
911,488,488,2025-09-30,20,Credit Card,Success,INV-000911
3755,1843,1843,2025-09-30,20,PayPal,Success,INV-003755
2459,1198,1198,2025-09-30,50,Bank Transfer,Success,INV-002459
696,371,371,2025-09-30,20,Credit Card,Success,INV-000696
4589,2308,2308,2025-09-30,20,PayPal,Success,INV-004589
4652,2340,2340,2025-09-30,20,PayPal,Success,INV-004652
5196,2632,2632,2025-09-30,20,PayPal,Failed,INV-005196
1581,802,802,2025-09-30,50,Bank Transfer,Success,INV-001581
2095,1027,1027,2025-09-30,20,PayPal,Success,INV-002095
4510,2266,2266,2025-09-30,20,Bank Transfer,Success,INV-004510
5302,2685,2685,2025-09-30,50,PayPal,Failed,INV-005302
3011,1490,1490,2025-09-30,50,PayPal,Success,INV-003011
1547,791,791,2025-09-30,20,UPI,Success,INV-001547
1461,743,743,2025-09-30,50,Bank Transfer,Failed,INV-001461
2540,1251,1251,2025-09-30,20,Credit Card,Success,INV-002540
645,358,358,2025-09-30,50,Credit Card,Success,INV-000645
197,89,89,2025-09-30,20,PayPal,Success,INV-000197
5239,2648,2648,2025-09-30,20,PayPal,Success,INV-005239
3491,1725,1725,2025-09-30,20,Credit Card,Success,INV-003491
2908,1424,1424,2025-09-30,20,Bank Transfer,Success,INV-002908
5223,2645,2645,2025-10-01,20,Bank Transfer,Success,INV-005223
5756,2884,2884,2025-10-01,20,PayPal,Success,INV-005756
469,273,273,2025-10-01,50,PayPal,Success,INV-000469
3197,1580,1580,2025-10-01,600,UPI,Success,INV-003197
427,243,243,2025-10-01,50,Bank Transfer,Success,INV-000427
11,2,2,2025-10-01,20,Credit Card,Success,INV-000011
2722,1339,1339,2025-10-01,20,UPI,Success,INV-002722
2577,1268,1268,2025-10-01,50,Credit Card,Success,INV-002577
408,224,224,2025-10-01,50,UPI,Failed,INV-000408
2978,1460,1460,2025-10-01,20,PayPal,Success,INV-002978
2257,1090,1090,2025-10-01,50,PayPal,Success,INV-002257
1217,628,628,2025-10-01,20,Credit Card,Success,INV-001217
5113,2579,2579,2025-10-01,20,PayPal,Success,INV-005113
367,192,192,2025-10-01,50,Bank Transfer,Success,INV-000367
3598,1781,1781,2025-10-01,50,PayPal,Success,INV-003598
5542,2794,2794,2025-10-01,20,Credit Card,Success,INV-005542
842,462,462,2025-10-01,20,Bank Transfer,Success,INV-000842
2655,1306,1306,2025-10-01,20,Bank Transfer,Success,INV-002655
3499,1733,1733,2025-10-01,20,Bank Transfer,Success,INV-003499
4683,2357,2357,2025-10-01,20,UPI,Success,INV-004683
1349,691,691,2025-10-01,20,PayPal,Success,INV-001349
4236,2094,2094,2025-10-01,20,PayPal,Success,INV-004236
4581,2306,2306,2025-10-01,50,PayPal,Success,INV-004581
2136,1041,1041,2025-10-01,20,Credit Card,Success,INV-002136
3661,1801,1801,2025-10-01,20,Credit Card,Success,INV-003661
148,63,63,2025-10-02,50,UPI,Success,INV-000148
1189,619,619,2025-10-02,20,PayPal,Success,INV-001189
5918,2984,2984,2025-10-02,50,Bank Transfer,Success,INV-005918
342,180,180,2025-10-02,20,UPI,Success,INV-000342
954,502,502,2025-10-02,20,Bank Transfer,Success,INV-000954
2564,1262,1262,2025-10-02,20,PayPal,Success,INV-002564
2839,1397,1397,2025-10-02,50,Credit Card,Success,INV-002839
3123,1559,1559,2025-10-02,50,Bank Transfer,Success,INV-003123
125,38,38,2025-10-02,20,PayPal,Success,INV-000125
160,69,69,2025-10-02,20,Credit Card,Success,INV-000160
3399,1676,1676,2025-10-02,20,UPI,Success,INV-003399
1766,873,873,2025-10-02,20,Bank Transfer,Success,INV-001766
375,197,197,2025-10-02,50,Bank Transfer,Success,INV-000375
5035,2534,2534,2025-10-02,20,Bank Transfer,Success,INV-005035
1126,592,592,2025-10-02,50,PayPal,Success,INV-001126
5894,2975,2975,2025-10-02,20,Credit Card,Success,INV-005894
890,477,477,2025-10-02,50,UPI,Success,INV-000890
4793,2402,2402,2025-10-02,20,Credit Card,Success,INV-004793
768,430,430,2025-10-02,20,UPI,Success,INV-000768
3616,1786,1786,2025-10-03,20,Credit Card,Success,INV-003616
3604,1784,1784,2025-10-03,20,UPI,Success,INV-003604
3737,1833,1833,2025-10-03,20,Credit Card,Success,INV-003737
1852,904,904,2025-10-03,50,Credit Card,Success,INV-001852
949,500,500,2025-10-03,20,PayPal,Success,INV-000949
1733,862,862,2025-10-03,20,Bank Transfer,Success,INV-001733
80,26,26,2025-10-03,50,Credit Card,Success,INV-000080
43,14,14,2025-10-03,20,Credit Card,Success,INV-000043
3588,1778,1778,2025-10-03,50,Bank Transfer,Success,INV-003588
1229,630,630,2025-10-03,20,PayPal,Success,INV-001229
5246,2651,2651,2025-10-03,50,PayPal,Success,INV-005246
504,285,285,2025-10-03,20,Bank Transfer,Success,INV-000504
5818,2923,2923,2025-10-03,20,Credit Card,Success,INV-005818
4336,2157,2157,2025-10-03,50,UPI,Success,INV-004336
5837,2936,2936,2025-10-03,240,PayPal,Failed,INV-005837
1291,666,666,2025-10-03,20,Credit Card,Success,INV-001291
2870,1406,1406,2025-10-03,50,UPI,Success,INV-002870
5858,2950,2950,2025-10-03,20,PayPal,Success,INV-005858
22,8,8,2025-10-03,50,Credit Card,Success,INV-000022
837,457,457,2025-10-03,20,UPI,Success,INV-000837
5131,2590,2590,2025-10-03,50,Bank Transfer,Success,INV-005131
3280,1616,1616,2025-10-03,20,PayPal,Success,INV-003280
3970,1953,1953,2025-10-03,20,Credit Card,Failed,INV-003970
5669,2850,2850,2025-10-03,50,UPI,Success,INV-005669
4938,2477,2477,2025-10-03,20,PayPal,Success,INV-004938
4040,1999,1999,2025-10-03,50,UPI,Failed,INV-004040
2848,1398,1398,2025-10-03,20,UPI,Success,INV-002848
1013,524,524,2025-10-04,20,Bank Transfer,Success,INV-001013
5688,2853,2853,2025-10-04,50,Bank Transfer,Success,INV-005688
4485,2249,2249,2025-10-04,50,PayPal,Success,INV-004485
1337,690,690,2025-10-04,50,PayPal,Success,INV-001337
4140,2042,2042,2025-10-04,50,Bank Transfer,Success,INV-004140
3629,1794,1794,2025-10-04,50,PayPal,Success,INV-003629
2325,1116,1116,2025-10-04,20,UPI,Success,INV-002325
4631,2333,2333,2025-10-04,50,PayPal,Success,INV-004631
3475,1711,1711,2025-10-04,20,UPI,Success,INV-003475
5352,2702,2702,2025-10-04,20,Bank Transfer,Success,INV-005352
2351,1124,1124,2025-10-04,20,Bank Transfer,Success,INV-002351
2935,1444,1444,2025-10-04,50,UPI,Success,INV-002935
1672,847,847,2025-10-04,20,PayPal,Success,INV-001672
5539,2793,2793,2025-10-04,20,PayPal,Failed,INV-005539
1961,968,968,2025-10-04,20,Credit Card,Success,INV-001961
1234,631,631,2025-10-04,20,Bank Transfer,Success,INV-001234
4740,2381,2381,2025-10-05,50,PayPal,Success,INV-004740
5008,2510,2510,2025-10-05,20,PayPal,Success,INV-005008
1496,758,758,2025-10-05,20,PayPal,Success,INV-001496
3685,1817,1817,2025-10-05,20,Bank Transfer,Success,INV-003685
4471,2227,2227,2025-10-05,20,Bank Transfer,Success,INV-004471
893,482,482,2025-10-05,240,UPI,Success,INV-000893
