user_id,country,city,device,acquisition_channel,signup_date,cohort_month,activation_date,plan_type,experiment_group
1919,UK,London,Desktop,Google Ads,2025-08-26,2025-08,2025-09-08,Free,B
1920,USA,New York,Mobile,Google Ads,2025-04-22,2025-04,2025-04-29,Pro,A
1921,India,Mumbai,Desktop,Email Campaign,2025-04-30,2025-04,2025-05-06,Pro,B
1922,Germany,Berlin,Desktop,Organic Search,2025-11-17,2025-11,2025-11-27,Free,A
1923,Germany,Berlin,Desktop,Organic Search,2025-10-23,2025-10,2025-11-02,Free,A
1924,USA,New York,Mobile,Organic Search,2025-11-28,2025-11,2025-12-01,Basic,B
1925,USA,San Francisco,Desktop,Google Ads,2025-04-15,2025-04,2025-04-25,Free,A
1926,Germany,Berlin,Mobile,Organic Search,2025-08-06,2025-08,2025-08-11,Basic,A
1927,Canada,Vancouver,Desktop,Google Ads,2025-03-24,2025-03,2025-03-31,Free,B
1928,India,Mumbai,Desktop,Organic Search,2025-03-29,2025-03,2025-04-07,Free,B
1929,USA,San Francisco,Desktop,Google Ads,2025-08-04,2025-08,,Free,A
1930,India,Bengaluru,Desktop,Organic Search,2025-02-27,2025-02,2025-03-09,Free,A
1931,India,Hyderabad,Desktop,Referral,2025-05-09,2025-05,,Free,A
1932,Germany,Munich,Mobile,Organic Search,2025-07-23,2025-07,2025-07-28,Basic,A
1933,India,Mumbai,Desktop,Referral,2025-08-29,2025-08,,Free,A
1934,USA,New York,Desktop,Referral,2025-11-11,2025-11,2025-11-13,Free,B
1935,India,Mumbai,Desktop,Organic Search,2025-07-09,2025-07,2025-07-18,Pro,A
1936,UK,Manchester,Desktop,Email Campaign,2025-03-25,2025-03,2025-04-08,Free,B
1937,India,Bengaluru,Desktop,Google Ads,2025-04-15,2025-04,2025-04-19,Basic,A
1938,UK,London,Mobile,Referral,2025-05-05,2025-05,2025-05-09,Basic,A
1939,Germany,Munich,Desktop,Google Ads,2025-12-09,2025-12,2025-12-18,Free,A
1940,India,Mumbai,Mobile,Organic Search,2025-09-11,2025-09,2025-09-17,Free,A
1941,UK,London,Tablet,Email Campaign,2025-03-27,2025-03,2025-04-01,Basic,B
1942,USA,Austin,Desktop,Organic Search,2025-02-02,2025-02,2025-02-11,Free,A
1943,Germany,Berlin,Desktop,Email Campaign,2025-03-19,2025-03,,Basic,A
1944,India,Bengaluru,Desktop,Referral,2025-05-25,2025-05,2025-06-05,Free,A
1945,India,Bengaluru,Desktop,Organic Search,2025-11-15,2025-11,2025-11-24,Basic,B
1946,USA,New York,Desktop,Email Campaign,2025-01-05,2025-01,2025-01-09,Free,B
1947,India,Hyderabad,Mobile,Organic Search,2025-02-22,2025-02,,Basic,B
1948,India,Hyderabad,Mobile,Google Ads,2025-03-09,2025-03,2025-03-12,Free,B
1949,UK,London,Desktop,Organic Search,2025-12-06,2025-12,2025-12-15,Free,B
1950,Canada,Vancouver,Desktop,Organic Search,2025-10-22,2025-10,2025-10-29,Basic,A
1951,Canada,Toronto,Mobile,Organic Search,2025-04-23,2025-04,2025-05-02,Free,B
1952,Germany,Munich,Desktop,Google Ads,2025-06-29,2025-06,,Free,A
1953,Canada,Toronto,Mobile,Organic Search,2025-08-03,2025-08,2025-08-14,Free,A
1954,India,Hyderabad,Desktop,Email Campaign,2025-07-21,2025-07,2025-08-04,Free,A
1955,Germany,Munich,Mobile,Referral,2025-06-11,2025-06,2025-06-16,Basic,B
1956,USA,San Francisco,Mobile,Google Ads,2025-10-05,2025-10,2025-10-09,Free,B
1957,USA,New York,Desktop,Organic Search,2025-03-30,2025-03,2025-04-11,Free,B
1958,Germany,Munich,Desktop,Google Ads,2025-11-14,2025-11,2025-11-18,Free,A
1959,India,Bengaluru,Mobile,Organic Search,2025-12-04,2025-12,2025-12-14,Basic,B
1960,India,Mumbai,Desktop,Google Ads,2025-11-01,2025-11,2025-11-02,Basic,A
1961,USA,New York,Desktop,Organic Search,2025-02-19,2025-02,,Free,A
1962,India,Hyderabad,Mobile,Organic Search,2025-04-01,2025-04,2025-04-03,Free,A
1963,UK,London,Desktop,Referral,2025-02-23,2025-02,2025-03-02,Free,B
1964,India,Mumbai,Mobile,Organic Search,2025-11-01,2025-11,,Free,A
1965,India,Mumbai,Desktop,Organic Search,2025-07-21,2025-07,2025-08-03,Basic,B
1966,Canada,Toronto,Tablet,Referral,2025-02-27,2025-02,2025-03-01,Free,B
1967,USA,Austin,Tablet,Organic Search,2025-04-30,2025-04,,Free,A
1968,India,Mumbai,Desktop,Email Campaign,2025-03-26,2025-03,2025-04-08,Free,B
1969,USA,Austin,Desktop,Organic Search,2025-12-29,2025-12,2026-01-08,Free,B
1970,UK,London,Desktop,Organic Search,2025-09-17,2025-09,2025-09-26,Free,A
1971,UK,London,Mobile,Organic Search,2025-10-16,2025-10,2025-10-17,Free,B
1972,USA,Austin,Desktop,Organic Search,2025-11-12,2025-11,2025-11-26,Pro,B
1973,India,Bengaluru,Desktop,Organic Search,2025-04-25,2025-04,2025-04-25,Free,B
1974,India,Hyderabad,Mobile,Google Ads,2025-08-30,2025-08,2025-09-08,Free,B
1975,USA,San Francisco,Mobile,Organic Search,2025-10-03,2025-10,2025-10-15,Free,B
1976,USA,Austin,Desktop,Organic Search,2025-11-15,2025-11,2025-11-29,Free,A
1977,India,Bengaluru,Mobile,Organic Search,2025-10-26,2025-10,2025-11-06,Free,B
1978,India,Hyderabad,Desktop,Google Ads,2025-12-26,2025-12,2025-12-26,Free,B
1979,USA,New York,Desktop,Referral,2025-03-30,2025-03,2025-03-31,Free,A
1980,UK,Manchester,Mobile,Google Ads,2025-10-21,2025-10,2025-11-03,Pro,A
1981,Germany,Berlin,Desktop,Organic Search,2025-12-22,2025-12,2025-12-22,Free,A
1982,India,Bengaluru,Desktop,Organic Search,2025-07-20,2025-07,2025-07-27,Free,B
1983,India,Mumbai,Desktop,Referral,2025-02-17,2025-02,2025-02-17,Free,A
1984,India,Mumbai,Desktop,Organic Search,2025-10-15,2025-10,2025-10-17,Free,A
1985,India,Bengaluru,Desktop,Organic Search,2025-10-09,2025-10,2025-10-09,Free,B
1986,Canada,Toronto,Desktop,Google Ads,2025-12-29,2025-12,2026-01-10,Free,A
1987,USA,San Francisco,Tablet,Google Ads,2025-06-10,2025-06,,Basic,A
1988,India,Bengaluru,Desktop,Organic Search,2025-05-29,2025-05,2025-05-31,Free,A
1989,USA,Austin,Tablet,Referral,2025-07-27,2025-07,2025-08-10,Free,B
1990,Canada,Vancouver,Mobile,Referral,2025-06-15,2025-06,2025-06-29,Free,A
1991,Canada,Vancouver,Desktop,Organic Search,2025-09-10,2025-09,2025-09-24,Free,A
1992,Canada,Toronto,Desktop,Google Ads,2025-12-02,2025-12,,Basic,A
1993,USA,Austin,Mobile,Google Ads,2025-03-03,2025-03,2025-03-04,Free,B
1994,India,Bengaluru,Tablet,Organic Search,2025-10-18,2025-10,2025-10-31,Free,B
1995,India,Mumbai,Mobile,Referral,2025-12-05,2025-12,2025-12-08,Free,A
1996,Germany,Munich,Desktop,Organic Search,2025-11-26,2025-11,,Free,A
1997,USA,San Francisco,Desktop,Organic Search,2025-11-12,2025-11,2025-11-13,Free,B
1998,India,Hyderabad,Desktop,Referral,2025-01-11,2025-01,2025-01-13,Free,B
1999,Canada,Toronto,Desktop,Organic Search,2025-09-03,2025-09,2025-09-14,Free,A
2000,India,Mumbai,Mobile,Organic Search,2025-10-24,2025-10,,Basic,B
2001,India,Mumbai,Mobile,Organic Search,2025-06-03,2025-06,2025-06-07,Free,A
2002,India,Bengaluru,Mobile,Google Ads,2025-10-25,2025-10,2025-11-01,Free,B
2003,Canada,Vancouver,Mobile,Organic Search,2025-07-29,2025-07,2025-08-10,Basic,B
2004,Germany,Berlin,Desktop,Referral,2025-02-25,2025-02,,Free,A
2005,Germany,Munich,Mobile,Google Ads,2025-03-08,2025-03,2025-03-09,Free,A
2006,Canada,Vancouver,Mobile,Organic Search,2025-02-07,2025-02,2025-02-11,Free,B
2007,India,Mumbai,Desktop,Organic Search,2025-01-13,2025-01,2025-01-14,Free,A
2008,UK,London,Desktop,Google Ads,2025-08-02,2025-08,2025-08-07,Free,B
2009,India,Bengaluru,Desktop,Organic Search,2025-09-19,2025-09,2025-09-26,Pro,A
2010,India,Hyderabad,Mobile,Organic Search,2025-02-04,2025-02,2025-02-10,Free,B
2011,USA,New York,Desktop,Organic Search,2025-10-23,2025-10,2025-10-26,Free,A
2012,USA,Austin,Desktop,Google Ads,2025-11-06,2025-11,,Free,A
2013,USA,San Francisco,Desktop,Organic Search,2025-01-30,2025-01,,Free,A
2014,UK,London,Mobile,Google Ads,2025-09-11,2025-09,2025-09-25,Free,B
2015,USA,Austin,Desktop,Organic Search,2025-12-12,2025-12,2025-12-21,Free,B
2016,USA,Austin,Mobile,Referral,2025-09-11,2025-09,2025-09-25,Free,A
2017,UK,Manchester,Mobile,Referral,2025-11-12,2025-11,2025-11-15,Pro,A
2018,India,Bengaluru,Mobile,Email Campaign,2025-02-18,2025-02,2025-02-24,Free,B
2019,UK,London,Mobile,Google Ads,2025-03-30,2025-03,2025-04-06,Free,B
2020,USA,Austin,Desktop,Referral,2025-12-16,2025-12,2025-12-17,Free,B
2021,India,Bengaluru,Desktop,Referral,2025-04-05,2025-04,2025-04-10,Free,B
2022,India,Bengaluru,Mobile,Google Ads,2025-12-22,2025-12,2025-12-30,Free,A
2023,USA,New York,Mobile,Email Campaign,2025-04-23,2025-04,2025-04-30,Free,B
2024,USA,San Francisco,Mobile,Organic Search,2025-07-29,2025-07,2025-07-29,Free,B
2025,Canada,Toronto,Desktop,Email Campaign,2025-02-08,2025-02,2025-02-20,Free,B
2026,India,Bengaluru,Mobile,Google Ads,2025-11-05,2025-11,2025-11-09,Basic,B
2027,USA,New York,Mobile,Referral,2025-06-11,2025-06,2025-06-19,Free,B
2028,USA,Austin,Mobile,Google Ads,2025-10-21,2025-10,2025-10-22,Free,A
2029,USA,Austin,Desktop,Organic Search,2025-10-29,2025-10,2025-10-29,Basic,A
2030,Germany,Munich,Mobile,Email Campaign,2025-01-05,2025-01,2025-01-07,Free,B
2031,Germany,Berlin,Mobile,Google Ads,2025-10-30,2025-10,2025-11-06,Free,B
2032,Canada,Toronto,Mobile,Referral,2025-12-17,2025-12,2025-12-30,Free,B
2033,India,Bengaluru,Mobile,Google Ads,2025-08-26,2025-08,2025-08-30,Basic,A
2034,Germany,Munich,Mobile,Google Ads,2025-03-10,2025-03,,Free,A
2035,UK,Manchester,Mobile,Google Ads,2025-01-08,2025-01,2025-01-21,Free,A
2036,UK,London,Desktop,Google Ads,2025-07-13,2025-07,,Free,A
2037,USA,Austin,Desktop,Google Ads,2025-01-05,2025-01,2025-01-15,Free,B
2038,India,Mumbai,Desktop,Email Campaign,2025-09-28,2025-09,2025-10-03,Free,B
2039,India,Hyderabad,Desktop,Organic Search,2025-02-06,2025-02,2025-02-09,Pro,A
2040,USA,San Francisco,Mobile,Referral,2025-08-28,2025-08,2025-09-03,Free,B
2041,USA,Austin,Desktop,Organic Search,2025-11-09,2025-11,2025-11-14,Free,A
2042,USA,San Francisco,Mobile,Organic Search,2025-02-04,2025-02,,Basic,A
2043,India,Mumbai,Mobile,Referral,2025-06-20,2025-06,2025-06-28,Basic,B
2044,USA,Austin,Mobile,Email Campaign,2025-06-18,2025-06,2025-06-18,Free,B
2045,India,Hyderabad,Mobile,Email Campaign,2025-06-09,2025-06,2025-06-14,Free,A
2046,Germany,Berlin,Desktop,Email Campaign,2025-12-13,2025-12,2025-12-26,Free,A
2047,India,Bengaluru,Mobile,Organic Search,2025-12-18,2025-12,,Free,A
2048,UK,London,Mobile,Referral,2025-08-05,2025-08,,Free,B
2049,India,Bengaluru,Mobile,Organic Search,2025-05-14,2025-05,2025-05-25,Free,A
2050,India,Hyderabad,Mobile,Organic Search,2025-01-11,2025-01,2025-01-20,Basic,A
2051,India,Bengaluru,Desktop,Google Ads,2025-01-09,2025-01,2025-01-23,Basic,B
2052,UK,London,Tablet,Google Ads,2025-09-24,2025-09,2025-09-29,Free,B
2053,USA,San Francisco,Desktop,Referral,2025-09-16,2025-09,2025-09-21,Basic,A
2054,USA,San Francisco,Tablet,Organic Search,2025-06-21,2025-06,,Free,B
2055,UK,London,Tablet,Organic Search,2025-01-27,2025-01,2025-02-02,Free,B
2056,India,Mumbai,Desktop,Organic Search,2025-04-12,2025-04,2025-04-18,Basic,B
2057,UK,Manchester,Desktop,Referral,2025-05-06,2025-05,2025-05-20,Pro,A
2058,India,Bengaluru,Desktop,Referral,2025-08-30,2025-08,2025-09-12,Basic,B
2059,UK,Manchester,Mobile,Google Ads,2025-05-04,2025-05,,Free,B
2060,India,Mumbai,Mobile,Referral,2025-05-11,2025-05,2025-05-20,Free,A
2061,Canada,Toronto,Desktop,Google Ads,2025-10-28,2025-10,2025-11-10,Free,B
2062,Canada,Toronto,Desktop,Organic Search,2025-08-25,2025-08,2025-08-25,Free,B
2063,Germany,Munich,Mobile,Google Ads,2025-07-11,2025-07,2025-07-19,Free,B
2064,Germany,Berlin,Desktop,Google Ads,2025-07-31,2025-07,2025-08-11,Free,A
2065,UK,London,Desktop,Organic Search,2025-10-09,2025-10,2025-10-12,Free,A
2066,Germany,Munich,Mobile,Google Ads,2025-03-15,2025-03,,Free,A
2067,USA,Austin,Desktop,Google Ads,2025-11-01,2025-11,2025-11-13,Basic,B
2068,India,Bengaluru,Desktop,Google Ads,2025-02-23,2025-02,2025-03-06,Basic,A
2069,UK,London,Desktop,Organic Search,2025-07-01,2025-07,,Free,B
2070,UK,London,Mobile,Google Ads,2025-03-21,2025-03,2025-03-24,Free,B
2071,UK,London,Mobile,Google Ads,2025-08-25,2025-08,2025-09-04,Free,A
2072,India,Hyderabad,Mobile,Organic Search,2025-05-20,2025-05,2025-05-25,Free,B
2073,Germany,Munich,Desktop,Google Ads,2025-04-21,2025-04,2025-05-02,Pro,A
2074,Germany,Munich,Desktop,Email Campaign,2025-03-17,2025-03,,Free,B
2075,India,Hyderabad,Mobile,Organic Search,2025-10-12,2025-10,2025-10-15,Basic,A
2076,Germany,Munich,Tablet,Organic Search,2025-03-27,2025-03,,Free,A
2077,UK,Manchester,Mobile,Google Ads,2025-06-30,2025-06,,Free,A
2078,India,Hyderabad,Mobile,Google Ads,2025-09-26,2025-09,,Free,A
2079,India,Hyderabad,Desktop,Referral,2025-01-27,2025-01,2025-01-29,Free,A
2080,India,Hyderabad,Tablet,Organic Search,2025-02-28,2025-02,2025-03-04,Basic,B
2081,India,Hyderabad,Mobile,Google Ads,2025-07-01,2025-07,2025-07-06,Free,B
2082,USA,Austin,Desktop,Referral,2025-07-21,2025-07,2025-07-27,Free,B
2083,UK,Manchester,Desktop,Organic Search,2025-11-16,2025-11,2025-11-17,Free,A
2084,USA,Austin,Mobile,Google Ads,2025-02-09,2025-02,2025-02-19,Free,B
2085,India,Mumbai,Tablet,Organic Search,2025-09-09,2025-09,,Basic,B
2086,USA,San Francisco,Mobile,Organic Search,2025-11-20,2025-11,2025-11-28,Free,B
2087,India,Hyderabad,Desktop,Email Campaign,2025-07-31,2025-07,2025-08-14,Free,A
2088,USA,Austin,Desktop,Organic Search,2025-07-30,2025-07,2025-08-11,Basic,A
2089,USA,Austin,Desktop,Organic Search,2025-07-02,2025-07,2025-07-14,Free,A
2090,USA,San Francisco,Desktop,Organic Search,2025-02-07,2025-02,2025-02-16,Free,A
2091,India,Mumbai,Tablet,Google Ads,2025-08-23,2025-08,2025-08-27,Free,B
2092,USA,Austin,Desktop,Google Ads,2025-02-10,2025-02,2025-02-14,Free,A
2093,Germany,Berlin,Desktop,Email Campaign,2025-03-16,2025-03,2025-03-28,Free,B
2094,UK,London,Mobile,Organic Search,2025-05-01,2025-05,2025-05-09,Free,B
2095,India,Bengaluru,Mobile,Organic Search,2025-05-08,2025-05,2025-05-13,Basic,B
2096,India,Mumbai,Desktop,Referral,2025-05-05,2025-05,2025-05-11,Basic,A
2097,USA,New York,Desktop,Email Campaign,2025-12-08,2025-12,2025-12-22,Free,A
2098,UK,Manchester,Desktop,Organic Search,2025-03-06,2025-03,2025-03-18,Free,A
2099,Canada,Toronto,Desktop,Email Campaign,2025-03-16,2025-03,2025-03-30,Free,A
2100,Germany,Munich,Tablet,Google Ads,2025-03-13,2025-03,2025-03-23,Free,B
2101,India,Bengaluru,Desktop,Organic Search,2025-04-30,2025-04,2025-05-02,Free,A
2102,Canada,Vancouver,Desktop,Organic Search,2025-11-29,2025-11,2025-12-02,Free,B
2103,India,Mumbai,Desktop,Referral,2025-04-04,2025-04,2025-04-12,Free,B
2104,India,Mumbai,Desktop,Referral,2025-10-06,2025-10,2025-10-06,Basic,A
2105,India,Mumbai,Mobile,Email Campaign,2025-08-26,2025-08,2025-09-09,Free,B
2106,Germany,Berlin,Mobile,Google Ads,2025-10-20,2025-10,2025-10-26,Basic,B
2107,UK,London,Mobile,Email Campaign,2025-06-29,2025-06,2025-07-13,Basic,B
2108,India,Hyderabad,Desktop,Organic Search,2025-07-26,2025-07,2025-08-01,Basic,B
2109,India,Hyderabad,Mobile,Referral,2025-03-21,2025-03,2025-03-26,Free,A
2110,USA,Austin,Desktop,Organic Search,2025-12-29,2025-12,2025-12-30,Basic,B
2111,USA,New York,Desktop,Organic Search,2025-02-17,2025-02,,Free,B
2112,USA,New York,Mobile,Referral,2025-04-26,2025-04,2025-04-26,Free,B
2113,USA,New York,Mobile,Google Ads,2025-10-16,2025-10,2025-10-17,Free,A
2114,USA,New York,Mobile,Referral,2025-10-27,2025-10,2025-10-31,Free,A
2115,USA,Austin,Mobile,Referral,2025-02-27,2025-02,2025-03-05,Free,A
2116,USA,San Francisco,Desktop,Google Ads,2025-09-14,2025-09,2025-09-14,Basic,B
2117,USA,San Francisco,Desktop,Organic Search,2025-06-26,2025-06,,Free,A
2118,India,Bengaluru,Desktop,Organic Search,2025-07-15,2025-07,2025-07-26,Free,B
2119,UK,Manchester,Desktop,Google Ads,2025-01-03,2025-01,2025-01-17,Basic,B
2120,Germany,Munich,Desktop,Referral,2025-11-02,2025-11,2025-11-02,Basic,B
2121,Germany,Munich,Tablet,Google Ads,2025-02-25,2025-02,2025-02-27,Basic,B
2122,USA,New York,Desktop,Email Campaign,2025-05-31,2025-05,2025-06-14,Free,A
2123,USA,San Francisco,Desktop,Organic Search,2025-08-22,2025-08,2025-08-24,Basic,A
2124,India,Hyderabad,Mobile,Organic Search,2025-05-14,2025-05,,Free,A
2125,Canada,Vancouver,Mobile,Referral,2025-10-31,2025-10,2025-11-04,Free,B
2126,India,Hyderabad,Desktop,Google Ads,2025-08-14,2025-08,2025-08-18,Basic,B
2127,India,Bengaluru,Desktop,Google Ads,2025-09-11,2025-09,2025-09-17,Free,A
2128,Germany,Berlin,Mobile,Email Campaign,2025-07-29,2025-07,2025-08-02,Free,B
2129,USA,San Francisco,Mobile,Organic Search,2025-05-27,2025-05,2025-06-09,Basic,B
2130,India,Bengaluru,Desktop,Organic Search,2025-04-28,2025-04,2025-05-10,Free,A
2131,UK,London,Desktop,Organic Search,2025-09-19,2025-09,2025-09-28,Basic,B
2132,India,Mumbai,Desktop,Referral,2025-03-07,2025-03,,Free,B
2133,UK,Manchester,Desktop,Referral,2025-09-10,2025-09,,Free,B
2134,India,Mumbai,Mobile,Email Campaign,2025-05-09,2025-05,2025-05-20,Basic,A
2135,USA,Austin,Mobile,Google Ads,2025-06-28,2025-06,2025-07-06,Pro,A
2136,USA,San Francisco,Mobile,Organic Search,2025-04-29,2025-04,2025-04-29,Free,A
2137,India,Hyderabad,Mobile,Organic Search,2025-07-15,2025-07,,Free,B
2138,UK,Manchester,Desktop,Organic Search,2025-11-25,2025-11,2025-12-07,Free,A
2139,India,Hyderabad,Mobile,Google Ads,2025-11-12,2025-11,,Free,B
2140,USA,New York,Desktop,Organic Search,2025-09-12,2025-09,,Free,B
2141,India,Mumbai,Desktop,Referral,2025-05-13,2025-05,2025-05-17,Pro,A
2142,India,Mumbai,Mobile,Google Ads,2025-01-17,2025-01,2025-01-28,Free,A
2143,India,Bengaluru,Mobile,Referral,2025-12-21,2025-12,2025-12-26,Free,B
2144,Canada,Vancouver,Desktop,Email Campaign,2025-12-18,2025-12,,Free,A
2145,Canada,Toronto,Desktop,Organic Search,2025-09-25,2025-09,2025-09-30,Free,B
2146,India,Mumbai,Desktop,Referral,2025-01-11,2025-01,2025-01-18,Basic,A
2147,USA,Austin,Tablet,Organic Search,2025-08-20,2025-08,2025-08-22,Free,A
2148,UK,Manchester,Mobile,Email Campaign,2025-09-11,2025-09,2025-09-25,Free,A
2149,India,Mumbai,Desktop,Google Ads,2025-08-29,2025-08,2025-08-29,Free,B
2150,India,Mumbai,Desktop,Organic Search,2025-12-08,2025-12,,Free,A
2151,India,Mumbai,Tablet,Google Ads,2025-12-12,2025-12,,Free,B
2152,India,Hyderabad,Desktop,Organic Search,2025-04-10,2025-04,2025-04-12,Free,B
2153,India,Mumbai,Desktop,Organic Search,2025-12-17,2025-12,2025-12-23,Free,A
2154,USA,San Francisco,Tablet,Organic Search,2025-05-22,2025-05,2025-06-05,Basic,B
2155,India,Mumbai,Desktop,Email Campaign,2025-04-27,2025-04,2025-04-27,Basic,A
2156,USA,Austin,Desktop,Referral,2025-12-09,2025-12,2025-12-14,Pro,B
2157,India,Hyderabad,Desktop,Organic Search,2025-06-03,2025-06,2025-06-13,Free,A
2158,USA,San Francisco,Desktop,Google Ads,2025-06-05,2025-06,,Free,B
2159,Canada,Vancouver,Desktop,Referral,2025-10-27,2025-10,2025-11-10,Free,B
2160,USA,New York,Mobile,Referral,2025-12-30,2025-12,2026-01-07,Free,A
2161,India,Bengaluru,Mobile,Organic Search,2025-08-30,2025-08,,Free,A
2162,Germany,Berlin,Mobile,Organic Search,2025-11-22,2025-11,2025-11-27,Free,B
2163,USA,San Francisco,Desktop,Referral,2025-08-11,2025-08,2025-08-24,Free,A
2164,Canada,Vancouver,Desktop,Organic Search,2025-05-04,2025-05,,Free,B
2165,USA,San Francisco,Mobile,Google Ads,2025-11-07,2025-11,,Free,B
2166,India,Hyderabad,Desktop,Referral,2025-09-06,2025-09,2025-09-13,Free,B
2167,USA,San Francisco,Mobile,Referral,2025-05-09,2025-05,2025-05-20,Basic,A
2168,USA,Austin,Mobile,Email Campaign,2025-05-18,2025-05,2025-05-20,Free,B
2169,USA,San Francisco,Desktop,Email Campaign,2025-08-15,2025-08,,Free,B
2170,India,Hyderabad,Mobile,Email Campaign,2025-01-19,2025-01,2025-01-31,Basic,A
2171,Germany,Munich,Desktop,Email Campaign,2025-11-17,2025-11,,Free,B
2172,India,Mumbai,Desktop,Google Ads,2025-07-29,2025-07,2025-08-04,Free,A
2173,India,Bengaluru,Desktop,Referral,2025-09-13,2025-09,2025-09-17,Basic,A
2174,Canada,Vancouver,Desktop,Organic Search,2025-07-05,2025-07,2025-07-15,Free,B
2175,UK,Manchester,Mobile,Email Campaign,2025-12-25,2025-12,2025-12-27,Free,B
2176,USA,New York,Desktop,Email Campaign,2025-12-28,2025-12,2026-01-07,Basic,A
2177,India,Bengaluru,Mobile,Referral,2025-01-08,2025-01,2025-01-20,Free,A
2178,UK,Manchester,Desktop,Organic Search,2025-11-19,2025-11,2025-11-27,Free,B
2179,Canada,Toronto,Desktop,Organic Search,2025-06-28,2025-06,,Free,B
2180,India,Hyderabad,Desktop,Email Campaign,2025-09-16,2025-09,2025-09-19,Free,B
2181,USA,San Francisco,Desktop,Email Campaign,2025-11-27,2025-11,2025-12-11,Free,A
2182,Germany,Munich,Desktop,Google Ads,2025-03-03,2025-03,2025-03-13,Free,A
2183,USA,Austin,Desktop,Google Ads,2025-04-11,2025-04,2025-04-20,Basic,B
2184,USA,San Francisco,Mobile,Organic Search,2025-08-14,2025-08,,Pro,B
2185,Germany,Munich,Mobile,Referral,2025-07-28,2025-07,,Basic,A
2186,USA,San Francisco,Desktop,Google Ads,2025-12-05,2025-12,,Free,B
2187,Canada,Vancouver,Desktop,Referral,2025-02-05,2025-02,2025-02-19,Free,A
2188,UK,London,Desktop,Email Campaign,2025-06-30,2025-06,,Basic,A
2189,Canada,Toronto,Desktop,Organic Search,2025-12-02,2025-12,2025-12-14,Free,B
2190,India,Mumbai,Mobile,Referral,2025-08-31,2025-08,2025-08-31,Free,A
2191,USA,San Francisco,Desktop,Email Campaign,2025-08-19,2025-08,2025-08-20,Pro,B
2192,India,Mumbai,Mobile,Email Campaign,2025-06-07,2025-06,,Free,B
2193,India,Bengaluru,Desktop,Referral,2025-02-22,2025-02,2025-03-04,Free,A
2194,UK,Manchester,Desktop,Organic Search,2025-11-20,2025-11,2025-11-20,Free,A
2195,USA,New York,Mobile,Referral,2025-09-22,2025-09,2025-10-04,Free,A
2196,Germany,Berlin,Mobile,Organic Search,2025-04-06,2025-04,2025-04-16,Free,A
2197,UK,London,Desktop,Organic Search,2025-04-02,2025-04,2025-04-16,Free,B
2198,USA,Austin,Desktop,Google Ads,2025-10-16,2025-10,2025-10-29,Free,A
2199,Germany,Berlin,Desktop,Referral,2025-08-30,2025-08,2025-09-12,Free,B
2200,UK,London,Mobile,Organic Search,2025-08-21,2025-08,2025-08-21,Free,A
2201,India,Hyderabad,Desktop,Organic Search,2025-12-11,2025-12,2025-12-25,Free,B
